INV-076	CASE	Subventions publiques et aides à la presse : dépendance économique et effets possibles sur le pluralisme	INV-076 closes the generic allocation and materiality mechanism of French public press support without validating a generic editorial-control model. The corpus establishes a large, multi-channel, concentrated and economically material aid architecture with substantially rule/formula-based eligibility and an explicit pluralism objective. Sector-level dependence is therefore a legitimate structural independence-risk variable, but the inspected evidence does not establish a generic subsidy -> state instruction -> editorial compliance chain, a subsidy-linked quid pro quo, or the marginal causal effect of aid on editorial line, title survival or overall pluralism. The remaining high-value tests a
INV-077	PRIMARY	Publicité et campagnes institutionnelles comme levier économique sur les médias	La France dispose d'une infrastructure matérielle et partiellement centralisée d'achat publicitaire public reliant budgets de communication, marchés/centrales d'achat et allocations d'espaces médias. La publicité représente par ailleurs une part économiquement significative des revenus de plusieurs classes de médias. Ces deux faits rendent un levier économique possible mais ne suffisent pas à établir une contrepartie éditoriale. Le droit européen traite désormais l'allocation opaque ou discriminatoire de publicité d'État comme un risque crédible pour l'indépendance éditoriale et impose des garde-fous de transparence et de non-discrimination. Ce cadre établit un modèle de risque, pas la preuv
INV-078	PRIMARY	Fonds Marianne et financement étatique de la contre-influence : anatomie complète	
INV-079	PRIMARY	Associations et prestataires subventionnés pour lutter contre désinformation, haine ou radicalisation	Des financements publics récurrents et matériels soutiennent en France et dans l’UE des capacités de lutte contre haine/discrimination, radicalisation, désinformation et d’éducation aux médias. Les programmes documentent priorités, sélection, ressources, livrables et contrôles. Cela établit une économie publique de capacité et d’agenda programmatique, pas un commandement éditorial ou de modération transversal. `funding -> capacity/output` est fermé dans des cas bornés ; `funding -> dictated content/moderation -> political effect` ne l’est pas.
INV-080	PRIMARY	Sanction administrative sans condamnation judiciaire : gel des avoirs, expulsions, interdictions, réputation et seuil de preuve	Pouvoirs administratifs préventifs sévères sans condamnation pénale préalable établis et juridiquement bornés ; contrôle juridictionnel effectif avec validations et annulations établi ; instrumentalisation partisane générale et effet électoral causal non établis.
INV-081	PRIMARY	Propriété réelle des médias français : reconstruire les chiffres sans reprendre 9 milliardaires/80-90 % sans dénominateur	`CLM-001..008` remplace le slogan global « 9/11 milliardaires possèdent 80-90 % des médias » par un objet mesurable : **métrique × univers × date × définition du contrôle**. Le 91,4 % retrouvé est borné à la diffusion des quotidiens nationaux généralistes en 2021 (`CLM-002`). Les cartes historiques ne sont pas réutilisables sans recheck, notamment après le changement d'actionnariat du Groupe Le Monde (`CLM-003 / CTRL-001`). La concentration reste matériellement documentée comme enjeu structurel (`CLM-004 / CTRL-003`) mais aucun score de risque, pourcentage d'audience, part de diffusion ou relation de financement n'est converti en « part de propriété de tous les médias ». `CLM-007 / CAU-001..
INV-082	SYNTHESIS	Concentration économique versus concentration éditoriale : quelle causalité peut réellement être démontrée ?	Les deux dépendances ferment deux objets distincts mais complémentaires : 1. `INV-081` établit une **concentration économique et capitalistique mesurable**, à condition de fixer explicitement métrique, univers, date et définition du contrôle. Elle établit des relations de propriété, des ressources et des capacités, mais **pas leur usage éditorial** ; la chaîne `propriété/financement -> intervention ou contrôle éditorial` reste non établie. 2. `INV-085` établit que la **sélection des sujets/claims est un véritable gate éditorial**, guidé par des critères explicites de pertinence, intérêt public, portée/viralité, dommage, vérifiabilité et jugement éditorial. Elle établit aussi des différences 
INV-084	PRIMARY	AFP, Reuters, AP : pouvoir des agences sur la définition de l’agenda informationnel	AFP, Reuters et AP ont une puissance d'agenda structurelle vérifiable au niveau production -> sélection/vérification -> distribution -> reprise aval : réseaux globaux, flux/API intégrés et études empiriques montrent une dépendance parfois élevée et du verbatim. Mais cette dépendance varie fortement par marché (contre-exemple allemand dominé par dpa), les agences ne forment pas un bloc éditorial homogène et aucune preuve bornée ne ferme une coordination politique commune, la persuasion ou un effet électoral/politique attribuable à l'origine d'agence.
INV-085	PRIMARY	Sélection des sujets avant même leur traitement : pouvoir éditorial en amont du verdict	
INV-087	PRIMARY	Sondages comme technologie d’influence : formulation, publication, horse-race politics, effets d’entraînement	
INV-088	SYNTHESIS	Fact-checking comme infrastructure de qualification : consolidation des enquêtes existantes	Le corpus fermé établit une **infrastructure distribuée de qualification, capacité, signalement, décision de visibilité et recommandation**. Ses maillons ont des pouvoirs réels mais distincts : - certification et financement peuvent conditionner des accès, ressources, programmes ou relations spécifiques ; - les trusted flaggers disposent d’une priorité procédurale de traitement, pas d’un pouvoir autonome de retrait ; - les plateformes prennent des décisions réelles de restriction/démotion avec recours et corrections ; - les systèmes de classement/recommandation modifient effectivement l’exposition ; des expériences montrent que les effets attitudinaux sont contingents et hétérogènes. La synt
INV-089	CASE	Trusted flaggers et intermédiaires de modération : pouvoir sans responsabilité directe	
INV-090	CASE	Shadow banning, démonétisation, déréférencement et friction algorithmique : existence, fréquence, recours	
INV-091	CASE	Moteurs de recherche et recommandation : structuration de l’exposition politique sans produire de contenu	
INV-092	PRIMARY	IA générative, deepfakes et opérations d’influence automatisées : changement d’échelle réel ou panique anticipatoire ?	L'IA générative est désormais documentée comme composant opérationnel réel d'opérations d'influence. Le delta le plus robuste n'est pas un nouveau pouvoir magique de persuasion mais une baisse de friction : production, traduction, reformulation, cadence et volume augmentent, tandis que distribution et acquisition d'audience authentique restent des contraintes distinctes. Les dénominateurs électoraux disponibles contredisent une lecture simple « plus d'incidents = plus d'effet ». Des incidents sont largement détectés, mais plusieurs corpus 2024–2025 trouvent une part virale ou nuisible faible et aucun effet significatif identifié sur les résultats électoraux étudiés. En revanche, les expérien
INV-093	PRIMARY	Financement des campagnes françaises : argent, prêts, micro-partis, prestations, contournements possibles	Le financement électoral français est un système multicanal fortement réglementé, où dons, prêts, financements de partis, prestations et remboursement public ont des régimes distincts. Les contrôles CNCCFP et juridictionnels produisent une gradation réelle entre réformation, modulation, rejet et responsabilité pénale. Des montages illicites sont établis dans des cas précis, sans permettre de qualifier prêts, partis, micro-partis ou prestations comme frauduleux par nature. Un trou de traçabilité amont demeure pour l'origine de certains fonds individuels.
INV-094	CASE	Financement étranger direct ou indirect des partis et candidats européens	Les régimes européens distinguent fortement origine, type de source et véhicule de financement. Un flux étranger peut créer capacité, dépendance ou accès potentiel sans démontrer à lui seul ingérence, commandement ou effet électoral. Le prêt RN/FCRB établit le flux et sa chaîne de créancier mais pas le tasking politique. Le cas AfD/Bodensee établit qu'un véhicule étranger peut masquer le donateur économique et déclencher une sanction, sans établir un principal étatique étranger. Pour `INV-095`, la sélection/cooptation d'un candidat doit donc être prouvée par des arêtes supplémentaires : bénéficiaire réel, contrepartie, tasking, accès, veto ou choix organisationnel.
INV-095	SYNTHESIS	Sélection des candidats avant l’élection : partis, financeurs, réseaux, médias, grandes écoles et cooptation	Les quatre dépendances établissent plusieurs **filtres et capacités structurels en amont de la compétition électorale**, mais elles ne ferment pas une architecture coordonnée de présélection des candidats. - `INV-093` établit un système français de financement électoral multicanal, réglementé et contrôlé, avec des irrégularités et montages illicites dans des cas précis. Il ne ferme pas `financement -> commandement politique`, persuasion ou résultat électoral. - `INV-094` établit que des flux étrangers peuvent créer capacité, dépendance ou accès potentiel, mais que l’origine étrangère, l’illégalité, le tasking et l’effet électoral sont des objets distincts. - `INV-119` établit une forte repro
INV-096	PRIMARY	Microtargeting électoral et données personnelles en France/UE	
INV-097	PRIMARY	Bots, faux comptes, astroturfing et amplification artificielle pendant les élections	L’amplification artificielle est un mécanisme réel et mesurable : réseaux coordonnés ou inauthentiques, bots, faux engagement, répétition automatisée et infrastructures de distribution peuvent augmenter la visibilité de contenus politiques ; la retransmission humaine est documentée case-specifically. En revanche, `bot != faux compte`, `réseau != coordination`, `coordination != tasking`, `amplification != persuasion` et `amplification != vote_change`.
INV-098	PRIMARY	Achat de votes, clientélisme et redistribution électoraliste : formes modernes et réalité française	
INV-099	PRIMARY	Fraude électorale réelle versus industrie de l’accusation de fraude : fréquence, mécanismes, vérifiabilité	
INV-100	PRIMARY	Annulation ou neutralisation judiciaire/administrative d’une élection : Roumanie et comparaisons internationales	
INV-102	SYNTHESIS	Consentement sans choix réel : verrou institutionnel, offre politique, abstention, vote stratégique et légitimité	Les dépendances établissent plusieurs mécanismes capables de **contraindre, déformer ou neutraliser ponctuellement le choix électoral**, mais elles ne démontrent pas que le consentement électoral français est, de façon générale, un consentement « sans choix réel ». - `INV-093` montre que le financement électoral structure ressources, règles et contrôles, sans établir `financement -> commandement`, persuasion ou résultat. - `INV-095` établit des filtres structurels inégaux en ressources, accès, réseaux et visibilité potentielle, sans fermer `filtre -> nomination/exclusion identifiable` ni une architecture coordonnée de présélection. - `INV-098` établit le vote-buying direct dans des cas préci
INV-103	PRIMARY	Défiance institutionnelle française : mesurer précisément qui n’est plus cru et pourquoi	La défiance institutionnelle française n'est pas un agrégat uniforme. Le run établit une hiérarchie durablement différenciée entre représentation politique nationale/médias et institutions de proximité, de soin ou de protection (`CLM-001..006`). Il sépare également attachement à la démocratie et jugement de son fonctionnement (`CLM-004`). Les déterminants mesurés de confiance — voix politique, position sociale subjective, efficacité/moyens, honnêteté, respect — restent des **associations**. `CLM-007` et `CAU-001..004` interdisent de les convertir en causalité générale sans design d'identification.
INV-104	SYNTHESIS	Mensonge institutionnel → défiance → vulnérabilité à la manipulation : la boucle causale existe-t-elle ?	Les trois briques de la boucle existent séparément mais le bridge causal central n'est pas fermé. `INV-103` établit une défiance institutionnelle différenciée et des associations avec voix politique, efficacité, honnêteté, respect et position sociale, sans direction causale générale. `INV-111` établit que négativité, récompense sociale et ranking modifient clic, expression, exposition et parfois attitudes politiques, avec des contrôles nuls selon plateforme/horizon. `INV-112` établit l'exploitation intentionnelle de récits complotistes dans certains cas, ainsi que des mécanismes domestiques et marchands distincts, sans fermer une chaîne générale exposition -> persuasion -> effet électoral. A
INV-111	PRIMARY	Économie de l’indignation : médias et plateformes transforment-ils la colère en produit plutôt qu’en action ?	INV-111 ferme un mécanisme à étages : la négativité augmente causalement le clic et le feedback social renforce l’expression future d’indignation ; les fils algorithmiques modifient fortement exposition et engagement. L’effet politique aval n’est toutefois pas universel : Meta et YouTube fournissent des contrôles nuls ou limités sur les attitudes, tandis qu’une expérience de terrain sur X ferme un effet causal sur plusieurs opinions. Le modèle robuste est donc `incitation/ranking -> exposition/engagement` avec conversion politique hétérogène, et non `engagement = persuasion` ou `outrage = manipulation`. Ce delta ferme INV-111 comme dépendance d’INV-104 mais laisse INV-106 et INV-107 ouvertes
INV-112	PRIMARY	Complotisme comme symptôme, marché et instrument politique : causes réelles, exploitations et erreurs institutionnelles	INV-112 ferme un modèle à trois mécanismes distincts : (1) des opérations actor-specific exploitent intentionnellement des récits complotistes, Storm-1516 fournissant un cas français attribué ; (2) les mobilisations domestiques peuvent intégrer des cadres complotistes sans commandement central ni causalité unique ; (3) engagement et monétisation peuvent soutenir la production et le partage indépendamment du tasking politique. Le corpus ne ferme pas une chaîne générale exposition→persuasion→effet électoral : visibilité, croyance, protestation et revenu restent des observables distincts.
INV-119	PRIMARY	Grandes écoles, ENA/INSP, Inspection des finances : reproduction, circulation et concentration des élites administratives	INV-119 ferme un mécanisme structurel de reproduction et de concentration des élites françaises sans valider un modèle de coordination ou de capture générale. Les gradients sociaux vers les filières sélectives sont élevés et contemporains ; l'ENA autour de 2019-2020 était fortement homogène socialement, mais boursiers, voies Talents et évolutions récentes interdisent le modèle d'une caste totalement fermée. L'Inspection des finances présente historiquement une forte circulation public-privé et fournit un accès professionnel de haut niveau, mais sa structure pyramidale constitue une explication institutionnelle rivale à la capture, et la réforme post-2023 modifie substantiellement le recrutem
INV-120	PRIMARY	Finance et banques : lobbying, revolving doors, dépendance réglementaire et pouvoir de marché sur la décision publique	INV-120 ferme un résultat borné : le lobbying bancaire français et européen est dense, spécifique et orienté vers des décisions réglementaires ou fiscales identifiables ; les cas Farkas/AFME et BlackRock établissent en outre des risques d'intégrité sérieux, jusqu'à une constatation de mauvaise administration pour la revolving door EBA->AFME. En revanche, le corpus ne ferme pas une chaîne actor-specific intervention privée -> delta réglementaire précis -> effet. Les flexibilités CRR/FRTB sont aussi explicitement reliées par la Commission à des causes institutionnelles concurrentes, notamment coordination internationale et level playing field. Influence structurelle et risques de conflit sont 
INV-121	PRIMARY	Industrie pharmaceutique : lobbying, expertise, recherche, régulation, médias et conflits d’intérêts	INV-121 ferme un résultat borné : des entreprises pharmaceutiques déclarent un lobbying précis sur PLFSS, financement et régulation, tandis que l’EMA reconnaît et encadre des risques réels de conflits d’intérêts et d’interactions pré-soumission. Le refus d’Aduhelm fournit cependant un contrôle direct contre un modèle de détermination mécanique par le sponsor, et le dossier Pfizer/messages ferme une défaillance de transparence et d’archivage sans fermer une causalité sur prix, quantité ou clauses du marché. Les capacités d’influence et les risques d’intégrité sont donc établis ; aucune capture actor-specific d’une recommandation, autorisation, remboursement ou procurement n’est démontrée dans
INV-122	PRIMARY	Industrie de défense : commandes publiques, lobbying, think tanks, médias et politique étrangère	INV-122 ferme un résultat borné : les industriels de défense français et européens déclarent des actions de lobbying explicitement liées à la LPM, au PLF, à des programmes et marchés ; l'interdépendance État-BITD est documentée, mais le corpus ne ferme pas une causalité spécifique lobbying -> décision ni une capture par expertise financée. Les chronologies A400M montrent des arbitrages publics non réductibles au seul intérêt industriel. Accès, contrat et financement d'expertise ne valent donc ni commandement ni capture sans empreinte décisionnelle démontrée.
INV-124	PRIMARY	Debanking, paiements, sanctions et accès financier comme infrastructure privée/publique de coercition	La coercition/exclusion financière existe sous des architectures qu'il faut séparer. Les sanctions publiques ferment explicitement l'arête `autorité -> interdiction/gel -> accès financier`. Le de-risking AML/KYC privé peut être légitime ou injustifié et provoquer une exclusion réelle, mais ne prouve pas en soi un motif politique ni un commandement étatique. Les contrôles britanniques, y compris Farage, montrent des défauts de procédure et de gouvernance sans établir une pratique générale de fermeture fondée principalement sur les opinions politiques.
INV-125	PRIMARY	Infrastructures numériques critiques et souveraineté : cloud, hébergement, données, câbles, puces, extraterritorialité et dépendance comme leviers de pouvoir	INV-125 establishes that digital dependence becomes an observed leverage point only when a concrete control edge is exercised or materially constrains exit. EU cloud concentration and switching frictions are real but do not establish provider political coercion; the Data Act is a direct mitigation. Extraterritorial US legal reach produced French governance and contractual safeguards in the Health Data Hub and SecNumCloud, but no exercised US access is established. Semiconductor export controls provide the strongest exercised constraint: licensing rules alter ASML shipment and compliance and may materially affect sales. Broader semiconductor and cable dependencies remain strategic exposures w
INV-126	PRIMARY	Corps intermédiaires, syndicats, fédérations professionnelles et chambres consulaires : représentation légitime versus capture de la décision	INV-126 établit une baseline de discrimination : la représentation des corps intermédiaires produit légalement un accès privilégié, peut être tracée jusqu’à une norme ou une concession dans certains cas, et peut comporter une amplification procédurale mesurable. Mais l’accès n’implique ni adoption ni contrôle : la réforme des retraites 2023 fournit un contre-cas fort, le Parlement conserve des filtres sur les ANI, et aucune chaîne générale vers tasking, dépendance décisionnelle, quid pro quo ou capture n’est fermée.
INV-127	PRIMARY	Soft power culturel et académique : universités, bourses, instituts, échanges, langue, culture et formation des élites	INV-127 ferme le mécanisme générique du soft power culturel et académique jusqu'aux couches réellement démontrables : budget/mandat -> programme -> exposition ou mobilité -> compétences, contacts, réseaux et parfois attitudes. La France finance explicitement une diplomatie culturelle d'influence ; Eiffel vise explicitement la formation de futurs décideurs étrangers et France Alumni entretient les liens à grande échelle. Erasmus+ ferme une infrastructure massive de mobilité et des effets robustes sur certains réseaux/compétences, mais les études longitudinales et pré-post sont contradictoires sur un effet uniforme d'identité européenne. Aucun footprint borné ne ferme bourse/exposition/affinit
INV-128	PRIMARY	Influence-for-hire : renseignement privé, cabinets d’intelligence, réputation, infiltration et campagnes clandestines pour clients étatiques ou privés	`CLM-001..009` établit que l'influence-for-hire est un marché privé réel de services opaques ou trompeurs, utilisable par des clients publics ou privés, domestiques ou étrangers. Le résultat discriminant n'est pas l'existence du marché mais la **décroissance de preuve le long de la chaîne** : `capacité -> action -> client/tasking -> exposition -> persuasion -> résultat`. Team Jorge ferme surtout capacité/action, pas le palmarès électoral ni plusieurs clients. STOIC ferme opérateur/action mais le client ministériel reste contesté et la portée authentique mesurée est faible. Alp Services ferme le mieux client/paiement/tasking à partir du corpus interne, avec rebuttal conservé. `CLM-008 / CAU-0
INV-129	SYNTHESIS	Lawfare et coercition juridique : contentieux stratégique, SLAPP, sanctions administratives, procédures et droit comme instruments d’influence	Le corpus établit que **le droit et les procédures peuvent être utilisés intentionnellement comme canaux d’influence ou de coercition**, et qu’ils peuvent produire des effets matériels majeurs sans condamnation pénale préalable : obligations juridiques issues de contentieux stratégiques, annulation ou reprise d’un processus électoral, gels/interdictions administratives, restrictions d’accès financier ou autres contraintes institutionnelles. Mais la thèse plus forte — **« ces mécanismes forment une architecture générale de lawfare politiquement instrumentalisée »** — n’est pas démontrée. Le corpus oblige à distinguer au moins quatre architectures :  Ces architectures peuvent toutes produire d
INV-130	PRIMARY	Maroc : influence politique, diplomatique, économique, sécuritaire et diasporique en France	Le corpus ferme plusieurs mécanismes marocains en France sans les fusionner en un système unique. Le droit français distingue explicitement influence étrangère légitime et ingérence. Des canaux étatiques marocains de recrutement, financement, formation et désignation d'imams ferment une chaîne institutionnelle vers l'organisation du culte en France, mais pas une chaîne diaspora -> relais politique ou électoral. Les groupes d'amitié franco-marocains ont publiquement et de façon répétée plaidé pour un soutien français accru au plan marocain d'autonomie du Sahara avant le changement de position français de 2024 ; la séquence et l'alignement sont établis, pas la contribution causale marginale du
INV-131	PRIMARY	Algérie : influence politique, diplomatique, économique, sécuritaire et diasporique en France	Le corpus ferme plusieurs mécanismes algériens en France sans les fusionner en une architecture unique. L'État algérien exerce une influence institutionnelle explicite sur une partie de l'organisation du culte musulman via subventions, imams détachés et relations avec la Grande Mosquée de Paris. Les instruments consulaires et diplomatiques constituent des leviers réciproques observables, mais l'épisode français de restriction générale des visas fournit un contrôle négatif important : existence d'un levier ne signifie pas efficacité coercitive. L'affaire Amir Boukhors documente une opération clandestine violente et des liens officiels algériens faisant l'objet de procédures judiciaires, sans 
INV-132	PRIMARY	Réseaux d’élites extra-institutionnels : cartographie comparative France/transnational et triage des cas réellement matériels	Le corpus discrimine quatre niveaux souvent fusionnés sous l'étiquette « réseau d'élites ». Bilderberg ferme sélection, coprésence et échange confidentiel, sans résolution, vote, tasking ni décision attribuable. French-American Foundation Young Leaders et WEF Young Global Leaders ferment sélection, socialisation, formation et capacité de collaboration, sans arête documentée vers un commandement politique ultérieur des alumni. ERT constitue un contrôle positif plus fort : organe décisionnel, groupes de travail, recommandations collectives et accès direct aux institutions ferment une coordination organisationnelle d'intérêts et un accès institutionnel. Même dans ce cas, aucune empreinte versio
INV-133	SYNTHESIS	Synthèse systémique finale : pluralisme, captures sectorielles, réseaux, émergence, coordinations et architecture de pouvoir — départager les modèles concurrents	Le modèle systémique le mieux soutenu n’est **ni un pluralisme pur**, ni une **architecture de commandement intégrée**. Il s’agit d’un système **polycentrique** caractérisé par : 1. des **asymétries structurelles de ressources, d’accès, d’expertise, de visibilité et de capacité institutionnelle** ; 2. des **réseaux d’intermédiation** qui convertissent ressources en présence, expertise, cadrage, accès et parfois reprise normative ; 3. des **captures, dépendances ou effets sectoriels ponctuels**, documentables dossier par dossier mais non généralisables automatiquement ; 4. des **coordinations bornées** — institutionnelles, contractuelles, opérationnelles ou clandestines — sans preuve d’un tas
INV-134	PRIMARY	Attribution d’ingérence : chaîne de preuve, degrés de confiance, contradictions, corrections et responsabilités	`CLM-001..009` transforme l'attribution d'ingérence en **graphe de preuve arête par arête**, au lieu d'un label binaire. La force peut décroître ou augmenter entre `incident`, `artefact`, `opérateur`, `intermédiaire`, `commanditaire/État`, `tasking/intention`, `exposition` et `effet`. Plovdiv montre qu'un récit institutionnel peut se dégrader sous contrôle technique sans que le démenti adverse devienne vrai par défaut. Rokh Solis et Portal Kombat ferment des maillons techniques/opérateurs mais pas le commanditaire. RRN/Doppelganger ferme beaucoup plus haut la chaîne publique grâce à des documents internes décrits par le DOJ et une désignation administrative distincte du Trésor, sans devenir 
INV-135	PRIMARY	Hack-and-leak, kompromat et divulgations synchronisées : voler, authentifier, falsifier ou publier pour peser sur une élection	`CLM-001..009` remplace le label global « hack-and-leak » par une chaîne falsifiable : `compromission → vol → attribution → intégrité → timing → publication → amplification → exposition → persuasion → résultat → contrefactuel`. Chaque arête doit être prouvée séparément. MacronLeaks montre une attribution qui évolue avec le temps : prudence/non-attribution publique française en 2017-2018, puis attribution officielle GRU/APT28 en 2025, sans que le dossier public inspecté fournisse pour autant une authentification exhaustive de l'archive ou transforme l'incertitude historique en faute méthodologique. DNC/Podesta ferme beaucoup plus haut l'opération, le vol, le canal et le timing, mais `CAU-001.
INV-136	PRIMARY	Corruption étrangère au cœur des institutions européennes : Qatargate/Morocco, Huawei et diplomatie des cadeaux	`CLM-001..009` établit que la corruption étrangère doit être traitée comme une chaîne `valeur -> payeur -> intermédiaire -> responsable -> quid pro quo -> acte -> effet`, et non comme une étiquette déduite de l'origine étrangère ou de la présence d'argent. Qatargate ferme fortement l'existence de l'enquête et certains aveux/éléments de réseau, mais pas la culpabilité générale ni chaque chaîne Maroc/Qatar. Huawei ferme procédure, mécanisme allégué et inculpations, pas condamnation ni effet politique spécifique. Azerbaïdjan/PACE fournit la chaîne la plus dense jusqu'à un acte politique ciblé et un jugement de première instance, mais l'issue d'appel doit rester jointe à toute citation du cas Vo
INV-137	PRIMARY	Renseignement → exécutif → médias : la chaîne d’attribution anonyme comme dispositif d’influence	`CLM-001..009` remplace l'alternative binaire « renseignement vrai / propagande » par une chaîne falsifiable : `évaluation -> confiance -> sélection/déclassification -> briefing -> cadrage médiatique -> réaction -> validation/correction`. La divulgation peut être une influence stratégique volontaire et exacte; elle devient problématique lorsque provenance, confiance ou caveats sont perdus, sur-certifiés ou intentionnellement trompeurs. Ukraine 2022 fournit le contrôle positif : l'alerte centrale d'invasion était substantiellement correcte, sans valider tous les sous-claims publics. Les « Russian bounties » fournissent le contrôle de dégradation : le récit public initial a dépassé la confianc
INV-138	PRIMARY	France comme puissance d’influence à l’étranger : diplomatie, AFD, médias internationaux, réseaux politiques, assistance électorale et renseignement	La France fournit un contrôle symétrique matériel : elle emploie elle-même un portefeuille documenté allant de l'influence ouverte et consentie à la conditionnalité, aux opérations militaires informationnelles, aux interventions directes dans des rapports de force internes et à une opération trompeuse liée à des individus associés à l'armée. Ce résultat ne permet pas de tout appeler « ingérence » ; il impose au contraire une qualification par propriétés : visibilité, consentement, base juridique, tasking, coercition/clandestinité et effet.
INV-139	PRIMARY	Union européenne comme puissance d’influence extérieure : société civile, observation électorale, partis, conditionnalité et sanctions	Direct handoff unavailable. Bounded terminal recovery is explicitly preserved inside INV-146 synthesis; use only the statements attributed there, without reconstruction.
INV-140	PRIMARY	Financement étranger indirect de l’espace électoral : ONG, médias, fondations, think tanks et campagnes thématiques hors partis	Direct handoff unavailable. Bounded terminal recovery is explicitly preserved inside INV-146 synthesis; use only the statements attributed there, without reconstruction.
INV-141	PRIMARY	Spyware, surveillance et compromission de responsables politiques, journalistes et opposants comme levier d’influence	
INV-142	PRIMARY	Influence cachée par contenu sponsorisé : influenceurs payés, native advertising, faux médias, syndication et relais locaux	
INV-143	PRIMARY	Timing judiciaire et administratif en période électorale : enquêtes, fuites, inéligibilités, sanctions et « October surprises » institutionnelles	
INV-144	SYNTHESIS	Économie politique de la lutte contre l’ingérence : menace, budgets, marchés, prestataires, métriques et incitations à l’expansion	Le corpus fermé établit une **économie publique et institutionnelle matérielle de la contre-ingérence / résilience informationnelle** : administrations spécialisées, coordination institutionnelle, subventions, marchés, hubs, réseaux de fact-checking, programmes associatifs, capacités de monitoring, recherche, communication stratégique et mécanismes de certification ou d'accès. Cette économie n'est ni fictive ni marginale. Il établit aussi une **expansion de capacités et de programmes** dans plusieurs branches : extension fonctionnelle de VIGINUM, multiplication/renouvellement de financements et de hubs européens, création de nouveaux réseaux et cadres de coordination, soutien récurrent à des
INV-145	PRIMARY	Qui est un « agent étranger » ? FARA, dispositifs français et européens : mêmes mécanismes, qualifications et sanctions asymétriques	FARA, le dispositif français et le projet européen ne qualifient pas le même objet de transparence étrangère. L'asymétrie textuelle et de périmètre est démontrée ; une asymétrie d'enforcement fondée sur le statut allié/adversaire ne l'est pas.
INV-146	SYNTHESIS	Asymétrie alliés/adversaires : mêmes mécanismes, mêmes standards de preuve, mêmes mots ?	La thèse forte — **« les mêmes mécanismes sont systématiquement qualifiés, prouvés et sanctionnés différemment selon qu’ils viennent d’un allié ou d’un adversaire »** — n’est **pas démontrée** par le corpus disponible. En revanche, une asymétrie plus précise est établie : **les cadres juridiques ne construisent pas tous le même objet d’“influence étrangère” et certains comportent des différences explicites de périmètre géographique ou de relation au mandant**. L’exemple le plus net est le contraste documenté par INV-145 entre FARA, le dispositif français et le cadre européen en construction. Cette asymétrie de design juridique ne prouve ni une application sélective, ni un standard probatoire
INV-147	PRIMARY	Double standard alliés/adversaires : corpus apparié de labels, seuils de preuve et conséquences institutionnelles	Le corpus n’établit pas la thèse forte d’un double standard géopolitique systématique à mécanisme et niveau de preuve comparables. Il établit en revanche une asymétrie située en amont : certains mandats et régimes juridiques construisent explicitement une population de cas étrangers ou non-UE. Le dispositif français de transparence exclut les mandants des États membres de l’UE et VIGINUM a un mandat d’ingérence numérique étrangère. Cela peut produire une distribution asymétrique des cas observés sans démontrer un seuil probatoire ou une sanction discrétionnairement plus sévères contre les adversaires. La commission d’enquête française de 2023 fournit un signal partiel d’asymétrie d’attention
