id,workstream,title,status,priority,type,mode,coverage,utility,dependencies,parent,merged_into,gate,object_question,scope,corpus_refs,truth_engine,renard,result_path,next_action
INV-044,W3,European Democracy Shield / EDMO / EUvsDisinfo / anti-FIMI : appareil européen de défense cognitive,CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_1133,"Quels dispositifs institutionnels, financiers, techniques et partenariaux composent l’appareil européen de lutte contre la désinformation et les FIMI (European Democracy Shield, EDMO, EUvsDisinfo et dispositifs connexes), quels pouvoirs, flux, intermédiaires, métriques et voies de recours sont réellement documentés, et où s’arrêtent coordination, financement, expertise ou signalement sans preuve de contrôle éditorial, de censure ou d’effet politique ?","Union européenne, 2018–2026, avec priorité aux mécanismes ayant un effet ou une interface en France. Tracer base juridique/mandat, gouvernance, budgets/subventions/marchés, acteurs et prestataires, flux d’information et de signalement, relations avec plateformes/fact-checkers/chercheurs, protections électorales, métriques, audits, corrections et recours. Distinguer coordination de pouvoir contraignant, financement de commandement, participation de capture, signalement de retrait effectif, action sur contenu d’effet politique. Ne pas présumer qu’anti-FIMI = censure ni qu’un budget croissant = menace fabriquée.",A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A071:186904003.larchitecture-de-la-censure-europeenne;A072:186844276.tristan-mendes-france-la-machine,DELIVERY_PASS_R3P1,NO,INV-044_RUN_HANDOFF.md,NONE — CLOSED; distributed EU information-governance architecture established; centralized Commission censorship chain not established; feed INV-040 and INV-144.
INV-045,W3,"EFCSN, IFCN, fact-checkers et financement européen : certification comme infrastructure d’accès",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A072:186844276.tristan-mendes-france-la-machine,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-046,W3,"Chat Control, eIDAS, identité numérique, portefeuille européen : sécurité versus infrastructure potentielle de contrôle",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A067:188810196.le-gulag-digital-surveilles-a-100;A071:186904003.larchitecture-de-la-censure-europeenne;A074:186286764.ce-que-macron-appelle-protection;A109:180129975.leurope-construit-elle-un-credit-40d;A110:180128122.leurope-construit-elle-un-credit,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-047,W3,Sanctions européennes comme instrument de coercition politique et informationnelle,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A006:209222653.du-narratif-a-lingerence-le-seuil;A047:194130616.le-protocole-du-re-enracinement;A058:191802696.la-guerre-des-autres;A087:182502562.la-justice-spectrale-lere-du-bannissement;A118:180054346.kallas-et-les-19-pays-ce-que-les,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-048,W3,"Commerce, normes et droit européen comme instruments de puissance : Mercosur, concurrence, standards, conditionnalité",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A024:199655040.leurope-piege-francais-12-contentieux;A031:199654478.la-france-desindustrialisee-81-milliards;A048:194040178.lingenierie-de-la-possession;A061:190587326.ue-mercosur-le-mensonge-sanitaire,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-049,W4,"Open Society Foundations / George Soros : flux réels, bénéficiaires, objectifs, mécanismes, effets ; tester mythologie et dénégation naïve",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,NONE,"Quels financements, bénéficiaires et mécanismes d’Open Society Foundations en France et dans l’UE sont documentés, et quels effets politiques, juridiques, médiatiques ou sociaux peuvent être établis sans confondre financement, influence et contrôle ?","Focus 2015–2026, avec remontée antérieure seulement si nécessaire à la causalité ou à la structure. Prioriser flux identifiables, bénéficiaires, programmes, contentieux/plaidoyer/médias/migration lorsque matériel. Tester symétriquement les récits de contrôle total et de neutralité philanthropique.",A045:194518266.lingenierie-de-lenclos;A072:186844276.tristan-mendes-france-la-machine;A097:180580808.pravda-quand-lelysee-ironise-sur;A098:180481861.quand-lelysee-attaque-un-journaliste,DELIVERY_PASS_R2A2,CLOSED_NO_FURTHER_MATERIAL_DELTA,INV-049_RUN_HANDOFF.md,CLOSED — pilot PASS after targeted RENARD; no further material delta.
INV-050,W4,"OSF en France et dans l’UE : justice, médias, migration, droits fondamentaux, think tanks, contentieux stratégique",MERGED,P1,MERGED,MERGED,PARTIAL,HIGH,,INV-049,INV-049,N/A,,,A045:194518266.lingenierie-de-lenclos;A072:186844276.tristan-mendes-france-la-machine;A097:180580808.pravda-quand-lelysee-ironise-sur;A098:180481861.quand-lelysee-attaque-un-journaliste,NOT_RUN,UNDECIDED,,Traité comme axe/cas dans INV-049; aucun run séparé.
INV-051,W4,"Fondations Gates, Ford, Rockefeller, Omidyar et grandes philanthropies : pouvoir politique sans mandat électif",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A045:194518266.lingenierie-de-lenclos;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-052,W4,"Philanthrocapitalisme : quand le financement privé définit problèmes, métriques et solutions publiques",BLOCKED,P1,SYNTHESIS,SYNTHESIS,PARTIAL,HIGH,INV-049;INV-051;INV-053;INV-054;INV-057;INV-058,,,DEPENDENCIES_DONE,,,A045:194518266.lingenierie-de-lenclos;A053:193017697.comment-la-richesse-verrouille-le;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,Attendre les investigations constitutives ; synthétiser seulement les deltas probatoires.
INV-053,W4,"ONG liées aux migrations en France/Europe : qui finance quoi, pourquoi, avec quel effet opérationnel et politique ?",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A029:199654638.limmigration-sans-cap-340-000-titres;A045:194518266.lingenierie-de-lenclos,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-054,W4,ONG de droits humains et contentieux stratégique : recours judiciaire comme instrument de transformation politique,CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_POST_INV044,"Dans quels cas des ONG de droits humains utilisent-elles le contentieux stratégique pour modifier des normes, pratiques ou décisions publiques en France et en Europe, quels financeurs, soutiens, coordinations et choix de dossiers sont documentés, et jusqu'où peut-on établir une chaîne financement/organisation -> stratégie contentieuse -> décision -> mise en œuvre -> effet politique sans confondre recours légal, proximité, financement ou victoire judiciaire avec tasking, capture ou causalité systémique ?","France/Europe 2015–2026, avec un petit nombre de cas juridiquement documentables et comparables. Tracer identité et gouvernance de l'ONG, financeurs pertinents, choix/objectif du contentieux lorsqu'il est public, représentation juridique, base légale, décision et recours, mise en œuvre, changement institutionnel et preuve éventuelle de coordination/tasking externe. Inclure cas négatifs et échecs. Séparer financement de commandement, accès au juge de contrôle de l'issue, victoire judiciaire d'effet politique durable, contentieux stratégique de procédure abusive. INV-129 synthétisera ensuite lawfare/coercition avec d'autres mécanismes.",A006:209222653.du-narratif-a-lingerence-le-seuil;A045:194518266.lingenierie-de-lenclos;A087:182502562.la-justice-spectrale-lere-du-bannissement,DELIVERY_PASS_R3P1,NO,INV-054_RUN_HANDOFF.md,NONE — CLOSED; strategic litigation is intentional legal influence with case-specific institutional effects; external donor tasking and durable counterfactual effect not established; feed INV-052 and INV-129.
INV-055,W4,Financement public des ONG qui font ensuite pression sur le pouvoir public : boucle institutionnelle et conditions de légitimité,MERGED,P1,MERGED,MERGED,PARTIAL,HIGH,,INV-058,INV-058,N/A,,,A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A045:194518266.lingenierie-de-lenclos;A072:186844276.tristan-mendes-france-la-machine,NOT_RUN,UNDECIDED,,Traité comme axe/cas dans INV-058; aucun run séparé.
INV-056,W4,Astroturfing : organisations présentées comme grassroots mais financées ou orchestrées par des intérêts structurés,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A013:203962785.un-geyser-de-6-metres-a-clichy-autopsie;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-057,W4,"ONG comme intermédiaires de politique étrangère : comparaison USA, UE, États et fondations",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A004:210182384.lingerence-sans-mesure;A045:194518266.lingenierie-de-lenclos;A090:181766389.les-telegraphistes-de-la-terreur,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-058,W4,"Qui contrôle les contrôleurs associatifs ? Gouvernance, transparence, conflits d’intérêts et accountability des ONG",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A045:194518266.lingenierie-de-lenclos;A072:186844276.tristan-mendes-france-la-machine,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-059,W5,Think tanks français : cartographie argent → experts → médias → cabinets → politiques publiques,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A036:199422722.la-caste-parasite-qui-gouverne-la;A053:193017697.comment-la-richesse-verrouille-le;A068:187674415.le-triangle-de-la-capture-le-mecanisme,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-060,W5,"Institut Montaigne, Terra Nova, Fondapol, Fondation Jean-Jaurès, IFRI : comparaison des modèles d’influence",MERGED,P1,MERGED,MERGED,PARTIAL,HIGH,,INV-059,INV-059,N/A,,,A039:198659211.opposition-controlee-anatomie-dun;A059:191154925.pourquoi-les-electeurs-francais-votent,NOT_RUN,UNDECIDED,,Traité comme axe/cas dans INV-059; aucun run séparé.
INV-061,W5,"Think tanks américains et politique française/européenne : Atlantic Council, German Marshall Fund, Brookings, Heritage, etc.",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A071:186904003.larchitecture-de-la-censure-europeenne;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-062,W5,McKinsey et cabinets de conseil dans l’État français : prestation technique ou délégation cognitive de souveraineté ?,BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A015:202607767.le-systeme-informatique-detat-autopsie;A068:187674415.le-triangle-de-la-capture-le-mecanisme,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-063,W5,"Big Four et production de normes : conseil, audit, réglementation, marchés publics, revolving doors",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A035:199655748.largent-qui-disparait-80-a-100-milliards;A056:192351575.le-reseau-qui-nous-facture,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-064,W5,Cabinets de relations publiques et communication stratégique : marché professionnel de fabrication de réputation et d’opinion,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A008:208733314.la-fabrique-de-la-menace-comment;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A091:181572197.lindustrie-de-linfluence-enquete;A097:180580808.pravda-quand-lelysee-ironise-sur;A098:180481861.quand-lelysee-attaque-un-journaliste,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-065,W5,"Experts médiatiques : sélection, financement, conflits d’intérêts invisibles",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A072:186844276.tristan-mendes-france-la-machine;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-066,W5,Recherche académique financée par intérêts publics ou privés : agenda-setting scientifique et indépendance réelle,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A042:197963983.climat-les-deux-escroqueries;A069:187436825.darwin-et-evolution-enquete-sur-les,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-067,W5,"Groupes d’experts publics : composition, conflits d’intérêts, sélection et pouvoir normatif",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A002:212051560.qui-fabrique-lautorite-du-vrai;A014:202848231.lecart-legalitelegitimite-la-signature;A042:197963983.climat-les-deux-escroqueries,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-068,W5,Narrative laundering : intérêt → think tank → expert → média → décideur → apparence de consensus indépendant,BLOCKED,P1,SYNTHESIS,SYNTHESIS,SUBSTANTIAL_PRIOR,HIGH,INV-059;INV-061;INV-062;INV-063;INV-064;INV-065;INV-066;INV-067;INV-085,,,DEPENDENCIES_DONE,,,A008:208733314.la-fabrique-de-la-menace-comment;A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A072:186844276.tristan-mendes-france-la-machine;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,Attendre les investigations constitutives ; synthétiser seulement les deltas probatoires.
INV-069,W6,"Communication gouvernementale française : SIG, Élysée, ministères, budgets, campagnes et objectifs comportementaux",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A008:208733314.la-fabrique-de-la-menace-comment;A013:203962785.un-geyser-de-6-metres-a-clichy-autopsie;A014:202848231.lecart-legalitelegitimite-la-signature;A077:185893876.budget-2026-larchitecture-du-mensonge;A079:185160908.annie-genevard-plus-de-cas-de-dnc;A097:180580808.pravda-quand-lelysee-ironise-sur;A098:180481861.quand-lelysee-attaque-un-journaliste;A106:180194877.407-mensonges-lautopsie-dun-systeme;A111:180120693.macron-et-la-paix-en-ukraine-ce-que,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-070,W6,"Sciences comportementales dans l’État : DITP, nudges, architecture de choix, éthique et usages réels",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-071,W6,"VIGINUM : doctrine, critères, données, attribution, mesure d’impact et accountability",CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,NONE,"Que fait réellement VIGINUM depuis sa création : autorités, critères, méthodes, données, attribution, communication, mesure d’impact, contrôles et effets observés ; et que ses publications ne permettent-elles pas de conclure ?","France, 2021–2026. Distinguer détection de comportement coordonné, attribution étrangère, qualification narrative, impact mesuré et conséquences administratives/politiques. Prioriser textes fondateurs, rapports, méthodologies, cas et contrôles.",A004:210182384.lingerence-sans-mesure;A006:209222653.du-narratif-a-lingerence-le-seuil;A013:203962785.un-geyser-de-6-metres-a-clichy-autopsie;A072:186844276.tristan-mendes-france-la-machine,DELIVERY_PASS_R2A2,NO,INV-071_RUN_HANDOFF.md,CLOSED — pilot PASS; RENARD NO.
INV-072,W6,SGDSN et doctrine française de guerre/influence informationnelle,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A004:210182384.lingerence-sans-mesure;A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-073,W6,"Armées françaises et guerre cognitive / influence : doctrines, capacités, cibles et frontière intérieur/extérieur",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A058:191802696.la-guerre-des-autres;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A090:181766389.les-telegraphistes-de-la-terreur;A105:180223640.larmee-potemkine-quand-le-spectre,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-074,W6,"ARCOM : régulateur, arbitre politique ou infrastructure procédurale ?",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A022:199655164.le-verrou-28-recours-au-493-57-dabstention;A025:199654938.medias-censure-et-desinformation;A049:193809543.audiovisuel-public-anatomie-dune;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-075,W6,"Audiovisuel public : argent, gouvernance, production privée, nominations et indépendance éditoriale",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A025:199654938.medias-censure-et-desinformation;A049:193809543.audiovisuel-public-anatomie-dune,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-076,W6,Subventions publiques et aides à la presse : dépendance économique et effets possibles sur le pluralisme,BACKLOG,P1,CASE,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,INV-081,,PILOT_VALIDATED,,,A025:199654938.medias-censure-et-desinformation;A049:193809543.audiovisuel-public-anatomie-dune;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-077,W6,Publicité et campagnes institutionnelles comme levier économique sur les médias,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A025:199654938.medias-censure-et-desinformation;A049:193809543.audiovisuel-public-anatomie-dune,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-078,W6,Fonds Marianne et financement étatique de la contre-influence : anatomie complète,BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A002:212051560.qui-fabrique-lautorite-du-vrai;A039:198659211.opposition-controlee-anatomie-dun;A072:186844276.tristan-mendes-france-la-machine,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-079,W6,"Associations et prestataires subventionnés pour lutter contre désinformation, haine ou radicalisation",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A039:198659211.opposition-controlee-anatomie-dun;A072:186844276.tristan-mendes-france-la-machine,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-080,W6,"Sanction administrative sans condamnation judiciaire : gel des avoirs, expulsions, interdictions, réputation et seuil de preuve",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A006:209222653.du-narratif-a-lingerence-le-seuil;A087:182502562.la-justice-spectrale-lere-du-bannissement,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-081,W7,Propriété réelle des médias français : reconstruire les chiffres sans reprendre 9 milliardaires/80-90 % sans dénominateur,CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,POST_PILOT_DYNAMIC_SELECTION_2026-09-06,"Quelle est la concentration réelle de la propriété et du contrôle des médias d'information français, selon des dénominateurs explicites et comparables (audience, diffusion, chiffre d'affaires, titres/chaînes/sites et contrôle capitalistique), et que permettent réellement de conclure ces mesures sur le pluralisme sans confondre propriété, audience et contrôle éditorial ?","France, état actuel et trajectoire 2010–2026 lorsque les séries sont comparables. Identifier bénéficiaires effectifs/groupes de contrôle, périmètre des actifs d'information, parts selon plusieurs dénominateurs explicites, service public et indépendants, changements de propriété et limites méthodologiques. Tester spécifiquement les slogans '9 milliardaires' et '80–90 %' sans accepter un pourcentage sans univers, date et métrique. Exclure l'inférence automatique propriété -> ligne éditoriale, qui relève d'INV-082.",A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A014:202848231.lecart-legalitelegitimite-la-signature;A022:199655164.le-verrou-28-recours-au-493-57-dabstention;A025:199654938.medias-censure-et-desinformation;A036:199422722.la-caste-parasite-qui-gouverne-la;A049:193809543.audiovisuel-public-anatomie-dune;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-081_RUN_HANDOFF.md,NONE — CLOSED; output available to INV-082 and INV-095 when their other dependencies are satisfied.
INV-082,W7,Concentration économique versus concentration éditoriale : quelle causalité peut réellement être démontrée ?,BLOCKED,P1,SYNTHESIS,SYNTHESIS,PARTIAL,HIGH,INV-081;INV-085,,,DEPENDENCIES_DONE,,,A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A049:193809543.audiovisuel-public-anatomie-dune;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,Attendre les investigations constitutives ; synthétiser seulement les deltas probatoires.
INV-083,W7,"Dépendances économiques des rédactions : propriétaires, annonceurs, abonnements, subventions, plateformes",MERGED,P1,MERGED,MERGED,SUBSTANTIAL_PRIOR,HIGH,,INV-081,INV-081,N/A,,,A025:199654938.medias-censure-et-desinformation;A049:193809543.audiovisuel-public-anatomie-dune;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,Traité comme axe/cas dans INV-081; aucun run séparé.
INV-084,W7,"AFP, Reuters, AP : pouvoir des agences sur la définition de l’agenda informationnel",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A008:208733314.la-fabrique-de-la-menace-comment,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-085,W7,Sélection des sujets avant même leur traitement : pouvoir éditorial en amont du verdict,BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A008:208733314.la-fabrique-de-la-menace-comment;A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
